	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
101042	Dactylis glomerata	5995651	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.265	g/g
101040	Dactylis glomerata	5995651	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.261	m
101041	Dactylis glomerata	5995651	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	20.385	mm2 mg-1
101048	Dactylis glomerata	5995652	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.581	m
101049	Dactylis glomerata	5995652	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	20.089	mm2 mg-1
101058	Dactylis glomerata	5995653	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.381	g/g
101056	Dactylis glomerata	5995653	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.268	m
101057	Dactylis glomerata	5995653	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	20.0	mm2 mg-1
101066	Dactylis glomerata	5995654	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.355	g/g
101064	Dactylis glomerata	5995654	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.537	m
101065	Dactylis glomerata	5995654	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.975	mm2 mg-1
101074	Dactylis glomerata	5995655	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.316	g/g
101072	Dactylis glomerata	5995655	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.33	m
101073	Dactylis glomerata	5995655	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.942	mm2 mg-1
101082	Dactylis glomerata	5995656	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.333	g/g
101080	Dactylis glomerata	5995656	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.282	m
101081	Dactylis glomerata	5995656	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.9	mm2 mg-1
101088	Dactylis glomerata	5995657	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.335	m
101089	Dactylis glomerata	5995657	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.739	mm2 mg-1
101098	Dactylis glomerata	5995658	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.245	g/g
101096	Dactylis glomerata	5995658	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.558	m
101097	Dactylis glomerata	5995658	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.25	mm2 mg-1
101106	Dactylis glomerata	5995659	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.337	g/g
101104	Dactylis glomerata	5995659	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.349	m
101105	Dactylis glomerata	5995659	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.119	mm2 mg-1
101114	Dactylis glomerata	5995660	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.457	g/g
101112	Dactylis glomerata	5995660	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.683	m
101113	Dactylis glomerata	5995660	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.018	mm2 mg-1
101122	Dactylis glomerata	5995661	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.394	g/g
101120	Dactylis glomerata	5995661	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.499	m
101121	Dactylis glomerata	5995661	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.631	mm2 mg-1
101130	Dactylis glomerata	5995662	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.533	g/g
101128	Dactylis glomerata	5995662	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.195	m
101129	Dactylis glomerata	5995662	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.564	mm2 mg-1
101138	Dactylis glomerata	5995663	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.267	g/g
101136	Dactylis glomerata	5995663	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.286	m
101137	Dactylis glomerata	5995663	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.531	mm2 mg-1
101146	Dactylis glomerata	5995664	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.305	g/g
101144	Dactylis glomerata	5995664	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.533	m
101145	Dactylis glomerata	5995664	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.497	mm2 mg-1
101154	Dactylis glomerata	5995665	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.321	g/g
101152	Dactylis glomerata	5995665	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.302	m
101153	Dactylis glomerata	5995665	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.4	mm2 mg-1
101162	Dactylis glomerata	5995666	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.31	g/g
101160	Dactylis glomerata	5995666	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.219	m
101161	Dactylis glomerata	5995666	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.369	mm2 mg-1
101170	Dactylis glomerata	5995667	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.239	g/g
101168	Dactylis glomerata	5995667	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.328	m
101169	Dactylis glomerata	5995667	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.142	mm2 mg-1
101178	Dactylis glomerata	5995668	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.264	g/g
101176	Dactylis glomerata	5995668	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.322	m
101177	Dactylis glomerata	5995668	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.101	mm2 mg-1
101184	Dactylis glomerata	5995669	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.374	m
101185	Dactylis glomerata	5995669	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	17.792	mm2 mg-1
101194	Dactylis glomerata	5995670	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.295	g/g
101192	Dactylis glomerata	5995670	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.377	m
101193	Dactylis glomerata	5995670	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	17.27	mm2 mg-1
101202	Dactylis glomerata	5995671	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.301	g/g
101200	Dactylis glomerata	5995671	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.318	m
101201	Dactylis glomerata	5995671	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	17.034	mm2 mg-1
101210	Dactylis glomerata	5995672	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.347	g/g
101208	Dactylis glomerata	5995672	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.842	m
101209	Dactylis glomerata	5995672	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.88	mm2 mg-1
101218	Dactylis glomerata	5995673	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.444	g/g
101216	Dactylis glomerata	5995673	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.321	m
101217	Dactylis glomerata	5995673	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.85	mm2 mg-1
101226	Dactylis glomerata	5995674	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.331	g/g
101224	Dactylis glomerata	5995674	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.395	m
101225	Dactylis glomerata	5995674	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.475	mm2 mg-1
101234	Dactylis glomerata	5995675	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.313	g/g
101232	Dactylis glomerata	5995675	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.244	m
101233	Dactylis glomerata	5995675	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.338	mm2 mg-1
101240	Dactylis glomerata	5995676	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.25	m
101241	Dactylis glomerata	5995676	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.168	mm2 mg-1
101248	Dactylis glomerata	5995677	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.254	m
101249	Dactylis glomerata	5995677	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.155	mm2 mg-1
101258	Dactylis glomerata	5995678	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.338	g/g
101256	Dactylis glomerata	5995678	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.346	m
101257	Dactylis glomerata	5995678	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.076	mm2 mg-1
101264	Dactylis glomerata	5995679	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.236	m
101265	Dactylis glomerata	5995679	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.065	mm2 mg-1
101274	Dactylis glomerata	5995680	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.486	g/g
101272	Dactylis glomerata	5995680	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.265	m
101273	Dactylis glomerata	5995680	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	15.919	mm2 mg-1
101282	Dactylis glomerata	5995681	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.324	g/g
101280	Dactylis glomerata	5995681	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.241	m
101281	Dactylis glomerata	5995681	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	15.696	mm2 mg-1
101290	Dactylis glomerata	5995682	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.159	g/g
101288	Dactylis glomerata	5995682	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.176	m
101289	Dactylis glomerata	5995682	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	15.422	mm2 mg-1
101298	Dactylis glomerata	5995683	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.42	g/g
101296	Dactylis glomerata	5995683	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.555	m
101297	Dactylis glomerata	5995683	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	14.427	mm2 mg-1
101306	Dactylis glomerata	5995684	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.369	g/g
101304	Dactylis glomerata	5995684	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.376	m
101305	Dactylis glomerata	5995684	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	11.9	mm2 mg-1
