AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
Trifolium pratense	2507152	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507152	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.946	g
Trifolium pratense	2507152	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	1.409	g
Trifolium pratense	2507153	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507153	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.594	g
Trifolium pratense	2507153	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.752	g
Trifolium pratense	2507154	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507154	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.276	g
Trifolium pratense	2507154	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.472	g
Trifolium pratense	2507155	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507155	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.233	g
Trifolium pratense	2507155	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.323	g
Trifolium pratense	2507156	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507156	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.496	g
Trifolium pratense	2507156	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.522	g
Trifolium pratense	2507157	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507157	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.432	g
Trifolium pratense	2507157	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.515	g
Trifolium pratense	2507158	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507158	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.394	g
Trifolium pratense	2507158	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.569	g
Trifolium pratense	2507159	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507159	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.425	g
Trifolium pratense	2507159	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	2.007	g
Trifolium pratense	2507160	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507160	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.588	g
Trifolium pratense	2507160	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.79	g
Trifolium pratense	2507161	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507161	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.57	g
Trifolium pratense	2507162	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507162	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.55	g
Trifolium pratense	2507162	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.713	g
Trifolium pratense	2507163	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507163	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	3.769	g
Trifolium pratense	2507163	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	4.429	g
Trifolium pratense	2507164	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507164	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.686	g
Trifolium pratense	2507164	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	2.176	g
Trifolium pratense	2507165	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507165	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.243	g
Trifolium pratense	2507165	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.304	g
Trifolium pratense	2507166	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507166	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.428	g
Trifolium pratense	2507166	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	1.954	g
Trifolium pratense	2507167	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507167	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.21	g
Trifolium pratense	2507167	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.299	g
Trifolium pratense	2507168	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507168	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.252	g
Trifolium pratense	2507168	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.377	g
Trifolium pratense	2507169	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507169	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.652	g
Trifolium pratense	2507169	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.752	g
Trifolium pratense	2507170	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507170	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	8.332	g
Trifolium pratense	2507170	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	9.786	g
Trifolium pratense	2507171	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507171	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.707	g
Trifolium pratense	2507171	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.871	g
Trifolium pratense	2507172	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507172	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	8.592	g
Trifolium pratense	2507172	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	10.007	g
Trifolium pratense	2507173	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507173	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.239	g
Trifolium pratense	2507173	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	1.46	g
Trifolium pratense	2507174	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507174	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	10.402	g
Trifolium pratense	2507174	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	14.75	g
Trifolium pratense	2507175	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507175	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	5.226	g
Trifolium pratense	2507175	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	6.143	g
Trifolium pratense	2507176	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507176	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.384	g
Trifolium pratense	2507176	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	2.602	g
Trifolium pratense	2507177	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507177	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.111	g
Trifolium pratense	2507177	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	1.565	g
Trifolium pratense	2507178	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507178	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	11.423	g
Trifolium pratense	2507178	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	15.294	g
Trifolium pratense	2507179	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507179	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	6.99	g
Trifolium pratense	2507179	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	10.187	g
Trifolium pratense	2507180	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507180	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	4.795	g
Trifolium pratense	2507180	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	5.93	g
Trifolium pratense	2507181	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507181	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.913	g
Trifolium pratense	2507181	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	1.163	g
Trifolium pratense	2507182	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507182	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.356	g
Trifolium pratense	2507182	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	1.673	g
Trifolium pratense	2507183	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507183	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	6.779	g
Trifolium pratense	2507183	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	8.892	g
Trifolium pratense	2507184	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507184	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.776	g
Trifolium pratense	2507184	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	1.574	g
Trifolium pratense	2507185	42	Plant growth form	Plant growth form	herb	
Trifolium pratense	2507185	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.552	g
Trifolium pratense	2507185	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	1.139	g
